commentOrDocument,modifyDate,docketId,commentOnDocumentId,id,organization,firstName,lastName,title,comment,attachments,link
comment,2024-02-02T14:09:37Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0071,Wiley,,,Comment on FR Doc # 2023-28232,See attached file(s),"[('Wiley Response to NIST AI Executive Order Committments 02-02-2024', 'https://downloads.regulations.gov/NIST-2023-0009-0071/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0071
comment,2024-02-02T14:03:13Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0050,,,Herrick,Comment on FR Doc # 2023-28232,I believe that generative AI models should be heavily federally regulated to protect human artists and their work from being scraped. It should be illegal to train these models on copyright material.,[],https://api.regulations.gov/v4/comments/NIST-2023-0009-0050
comment,2024-02-02T14:09:16Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0070,Chartered Software Developer Association,,,Comment on FR Doc # 2023-28232,"3. Advance Responsible Global Technical Standards for AI Development<br/><br/>Testing and assurance plays a crucial role in a trusted ecosystem. <br/><br/>On-going Maintenance of Generative AI Model is needed.<br/><br/>1. Active supervision is crucial for ensuring that Generative AI model operates as intended, identifying substantial data drift, and assessing the possible decline in model performance.<br/> <br/>2. The model testing should cover the ongoing monitoring/backtesting initiative of Generative AI Model (i.e the prompts and answers by the AI Model)<br/><br/>3. Periodic retraining of AI Model (Adjusting to evolving user behavior and the availability of content)<br/><br/>4. Human Input: Integrate user feedback and preferences into the recommendation system. Enable users to offer explicit feedback on recommendations, leveraging this input to enhance the model.<br/><br/>The comments above emphasise on the on-going maintenance of post-training &amp; launched/live Generative AI Model to ensure the AI model fits the AI governance values. On top of model testing during the model development as well as the annual audit on the launched model, on-going maintenance on best-effort basis (live/monthly/quarterly subject to the tool availability) would act as a preventive measure for early model faulty detection before the damage done is too large.<br/>",[],https://api.regulations.gov/v4/comments/NIST-2023-0009-0070
comment,2024-02-02T14:06:31Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0061,,,Anonymous,Comment on FR Doc # 2023-28232,"Reproducibility<br/><br/>Ensuring the security and safety of AI is difficult or impossible when systems do not yield the same result when provided with the same stimulus a second time. <br/><br/>NIST AI 100-1 mentions reproducibility but it should be a top level concern as should explainability. AI in systems that affect public safety is not to be trusted without reproducibility and explainability. <br/><br/>For example, an autonomous vehicle swerving for no apparent reason while traveling at speed on a freeway, requires both reproducibility and explainability if its behavior is to be understood and corrected by humans. Resolving the issue using another AI system without human understanding simply iterates the problem and may compound it.<br/>",[],https://api.regulations.gov/v4/comments/NIST-2023-0009-0061
comment,2024-02-02T13:57:16Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0042,Lily Innovation Advisors Limited,,,Comment on FR Doc # 2023-28232,"NIST should consider approaching AI risks using well-developed risk management frameworks, such as ISO 31000 and M_o_R. These are mature frameworks that involve assessment of risks (based upon criteria including impact, likelihood, proximity and velocity) and ongoing planning of responsive actions.<br/><br/>Lily Innovation is in early stages of developing a website Saihub.info (launched in December 2023), which applies a modified version of such risk management approaches to AI risks and harms. Saihub has created an evolving AI &ldquo;harms register&rdquo; to record potential harms from AI (both current and projected harms), based on the &ldquo;risk register&rdquo; used in risk management practice. Saihub is also developing an expanding set of analyses of individual harms in the register, providing key materials on each. These analyses focus primarily on threats/harms, but Saihub intends for its approach to be extended to opportunities/benefits of AI.<br/><br/>We plan to significantly expand Saihub, and are currently seeking UK government funding to build a network to do so. The content of Saihub is fully open to the public.",[],https://api.regulations.gov/v4/comments/NIST-2023-0009-0042
comment,2024-02-02T14:02:59Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0049,,,Anonymous,Comment on FR Doc # 2023-28232,"Transparency of datasets is needed; parties must be allowed to identify their data and ask for licensing payment or destruction of data if used without permission or compensation of said data. Opt-Out is not realistic given the entirety of the internet.<br/><br/>Stronger framework that not put the burden on the owners on said data if their data is found to have been used in the making of genAI products such as Stable Diffusion. Currently, individual creatives are at the biggest disadvantage.<br/>In the case of generative ai fake porn, minors and other marginalized individuals are at the biggest disadvantage here. The onus to file a lawsuit for remedy should not be on the individual who is affected, especially minors.<br/><br/>Protection of creative industries and public privacy and safety should be an imperative.<br/><br/>Recent relevant articles:<br/>https://www.latimes.com/entertainment-arts/business/story/2024-01-30/ai-artificial-intelligence-impact-report-entertainment-industry - not a pure data report but useful to look at overall sentiments and future plans. There is room to avoid this depressing future.<br/>https://x.com/ednewtonrex/status/1750927026666766357?s=20<br/><br/>Ideas: <br/>Immediate data collection of impact of these technologies in industry, labour, job loss/economic loss and overall public safety and well-being from federal agencies.<br/><br/>Remove non profit research to commercial (potential data laundering) loopholes.<br/>An article on this specific issue regarding AI/ML models:<br/>https://waxy.org/2022/09/ai-data-laundering-how-academic-and-nonprofit-researchers-shield-tech-companies-from-accountability/<br/><br/>Inclusion of large, visible watermarks or other technologies that allow the public to know if they are encountering synthetic media, such as the inclusion of synthetic media in political ads, tv shows etc.<br/><br/>Collaboration with the FTC to to remove IP and private data from current commercial data sets and latent spaces. Future regulations will not be able to stand and grow if potentially all existing ai models are in clear violation of copyright and privacy laws.<br/><br/>Using videos, images, audios and texts not covered by a license to exploit for AI training shall be prohibited for those software that allow the upload of media contents to generate an image, a video, a text or an audio, such as image-to-image software.<br/><br/>The distinction between &ldquo;copyrighted material&rdquo; and &ldquo;public domain&quot; is no longer adequate to identify what can and cannot be used for the datasets. Learning datasets contain personal sensitive data, protected by the privacy laws, but not by copyright.Examples of material released can be found when it would not have been possible to foresee its use in a dataset to train an AI model. Any data used in training a model shall be curated and authorized by its legitimate owner and willingly inserted in the dataset by its author with full knowledge of it. AI companies shall produce internally original materials for the training or license external material following terms and contracts previously established with the authors or rightful holders of said material.<br/><br/>Employers should not be able to force employees to use genAI technologies if it&#39;s not outlined in their contract or if there is little difference in an employee&#39;s overall work performance. Work created for employers through Work For Hire should not be automatically allowed to be used for generative model training, even in the future.<br/>",[],https://api.regulations.gov/v4/comments/NIST-2023-0009-0049
comment,2024-02-02T20:07:48Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0075,Friends of the Earth,,,Comment on FR Doc # 2023-28232,"This comment was submitted by Friends of the Earth, on behalf of the Climate Action Against Disinformation coalition. See attached file.","[('Climate Action Against Disinformatio NIST AI Submission Feb 2', 'https://downloads.regulations.gov/NIST-2023-0009-0075/attachment_1.docx')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0075
comment,2024-02-02T20:08:03Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0076,,,Levine,Comment on FR Doc # 2023-28232,See attached file(s),"[('Levine_Doherty_NIST_2023_0009_0001', 'https://downloads.regulations.gov/NIST-2023-0009-0076/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0076
comment,2024-02-03T14:34:10Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0114,CTIA,,,Comment on FR Doc # 2023-28232,See attached file(s),"[('240131 CTIA Comments on NIST AI RFI', 'https://downloads.regulations.gov/NIST-2023-0009-0114/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0114
comment,2024-02-03T14:44:26Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0170,Public Knowledge,,,Comment on FR Doc # 2023-28232,Please see attachment.,"[('PK NIST Dkt 231218-0309', 'https://downloads.regulations.gov/NIST-2023-0009-0170/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0170
comment,2024-02-03T14:41:08Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0155,Partnership on AI,,,Comment on FR Doc # 2023-28232,"Please find attached Partnership on AI&#39;s&nbsp;submission in response to the Request for Information related to NIST&#39;s Assignments under sections 4.1, 4.5 and 11 of the Executive Order on Artificial Intelligence.&nbsp; The submission is 21 pages plus 2 annexes.&nbsp; <br/>Please let us know&nbsp;if you have any questions or concerns.","[('PAI Submission - NIST AI Executive Order', 'https://downloads.regulations.gov/NIST-2023-0009-0155/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0155
comment,2024-02-03T14:38:03Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0136,PRISMAGuard LLC,,,Comment on FR Doc # 2023-28232,"Responded to your RFI call to certain sections of 4.1, 4.5, and 11 pertaining to <br/>1. Developing Guidelines, Standards, and Best Practices for AI Safety and Security, <br/>2. Reducing the Risk of Synthetic Content, and <br/>3. Advance Responsible Global Technical Standards for AI Development.<br/><br/>See the attachment for details. <br/>Mano Paul","[('EO 14110 - Safe Secure and Trustworthy AI computing - 2023-24283', 'https://downloads.regulations.gov/NIST-2023-0009-0136/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0136
comment,2024-02-03T14:38:27Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0140,Spatial Web Foundation,,,Comment on FR Doc # 2023-28232,"<br/>In response to NIST&#39;s RFI item 1.(2), The Spatial Web Foundation recommends that NIST adopt the IEEE 2874 Spatial Web Standard as guidance for evaluating AI Capabilities which AI could cause harm.","[('Spatial Web Foundation response to NIST RFI 20240202', 'https://downloads.regulations.gov/NIST-2023-0009-0140/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0140
comment,2024-02-03T14:35:21Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0121,Synergist Technologies LLC,,,Comment on FR Doc # 2023-28232,"Synergist Technologies LLC [www.synergist.technology] is glad to submit the attached response to the National<br/>Institute of Standards and Technology&rsquo;s (&ldquo;NIST&rdquo;) Request for Information Related to<br/>NIST&rsquo;s Assignments Under Sections 4.1, 4.5 and 11 of the Executive Order Concerning<br/>Artificial Intelligence. We seek to be part of the solution of addressing trustworthy and safe AI in the form of an audit software.  This response also includes information around image tool testing, in response to<br/>the Secretary of Commerce Supplementary Information.","[('NIST RFI SYNERGIST', 'https://downloads.regulations.gov/NIST-2023-0009-0121/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0121
comment,2024-02-03T14:47:17Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0180,Queer in AI,,,Comment on FR Doc # 2023-28232,See attached file(s),"[('NIST RFI 2023-0009', 'https://downloads.regulations.gov/NIST-2023-0009-0180/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0180
comment,2024-02-03T14:38:10Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0137,America's Credit Unions,,,Comment on FR Doc # 2023-28232,Comment from America&#39;s Credit Unions,"[(""ACU Letter to NIST - Request for InformationRelated to NIST's Assignments Under the Executive Order Concerning Artificial Intelligence_2.2.24"", 'https://downloads.regulations.gov/NIST-2023-0009-0137/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0137
comment,2024-02-03T14:42:06Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0159,RAND,,,Comment on FR Doc # 2023-28232,"RAND&rsquo;s Technology and Security Policy Center (TASP) conducts research on dual-use technologies, such as artificial intelligence (AI), and their relevance to the national security of the United States. As part of this work, TASP has investigated evaluations and red-teaming of AI systems, including conducting evaluations of AI systems&rsquo; ability to enable the execution of biological weapon attacks, and organized a workshop on red-teaming as a method to identify capabilities and risks of AI models. <br/> <br/>RAND is pleased to submit the attached paper to the National Institute of Standards and Technology (NIST)&rsquo;s December 2023 Request for Information Related to NIST&rsquo;s Assignments Under Sections 4.1, 4.5 and 11 of the Executive Order Concerning Artificial Intelligence. This paper provides insights on the assignments and topics described in the RFI.","[('PE-A3221-1-ANIST RFI PREPUB 2024Feb2-b', 'https://downloads.regulations.gov/NIST-2023-0009-0159/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0159
comment,2024-02-03T14:48:30Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0189,Future of Life Institute,,,Comment on FR Doc # 2023-28232,"Response to Request for Information (RFI) Related to NIST&#39;s Assignments Under Sections 4.1, 4.5 and 11 of the Executive Order Concerning Artificial Intelligence (Sections 4.1, 4.5, and 11)<br/><br/>Organization: Future of Life Institute <br/>Point of Contact: Hamza Tariq Chaudhry, US Policy Specialist. hamza@futureoflife.org <br/><br/>Full RFI Response attached as PDF below. ","[('RFI NIST 202300090001 Future of Life Institute', 'https://downloads.regulations.gov/NIST-2023-0009-0189/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0189
comment,2024-02-03T14:47:51Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0184,,,Kerry,Comment on FR Doc # 2023-28232,"COMMENTS OF CAMERON F. KERRY<br/>ON IMPLEMENTATION OF EXECUTIVE ORDER 14,110<br/><br/>I am submitting these comments response to the Request for Information Related to NIST&#39;s Assignments Under Sections 4.1, 4.5 and 11 of the Executive Order Concerning Artificial Intelligence (Sections 4.1, 4.5, and 11)(&ldquo;the RFI&rdquo;). I address the questions in the RFI relating to international engagement on standards development and NIST&rsquo;s mandate to lead &ldquo;a coordinated effort with key international partners and with standards development organizations&rdquo; on AI standards.<br/><br/>My comments are based on my work at The Brookings Institution, where I am the Ann R. &amp; Andrew H. Tisch Distinguished Visiting Fellow in Governance Studies, and co-lead the Forum for Cooperation on AI (&ldquo;FCAI&rdquo;).  FCAI is a joint project with the Centre for European Policy studies in which officials from NIST and other U.S. Government agencies have participated and in which standards have been a key subject.  While my comments reflect this work, they are not made on behalf of the Brookings Institution or a project of FCAI.  My comments are my own and they are attached.  <br/>Respectfully submitted,<br/>Cameron F. Kerry<br/>","[('Comments to NIST 02.02.2024', 'https://downloads.regulations.gov/NIST-2023-0009-0184/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0184
comment,2024-02-03T14:35:29Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0122,,,Harvey,Comment on FR Doc # 2023-28232,"Regan made a point of saying &quot;Trust but Verify&quot; in Russian many years ago.  I also recall university professors at that time working on neural nets and other early forms of AI, which have made enormous advances.  We struggle today with the knowledge that software - even without AI - can be harmful and potentially life-threatening.   We have convened multiple time in our effort to define practices and standardized rules to follow for developing &#39;safe&#39; code.<br/><br/>Unfortunately, AI development can be very costly.  We should predict that much like the condition of bridges in the 19th century, there will be people who cutting corners (whether deliberately or through ignorance is not stipulated) in their personal path to completing AI projects.  Perhaps there are corner cases without adequate training data.  As with financial investments, there will be bad actors.  As such, our collective contributions to recommended practices are helpful, but may be of only modest benefit for those are willful, or willfully ignorant.  Let&#39;s remember the role of software in the 737MAX crashes - and Boeing&#39;s stated intent to commercialize without the user-cost of pilot retraining.<br/><br/>For this simple too-human reason, we must have an expectation of a methodical process of both target performance and guardrails for any potentially life-threatening software application.  We must remember that people have already died - in the case of autonomous vehicles (Uber in Arizona).   That is, requirements must be explicit and coders and manager will need to authenticate their work - regardless of conformance to recommended coding methodologies.<br/><br/>Most importantly, there must be a way to audit the process of the development and certification of both low level algos and higher level functions.  Today&#39;s applications have hundreds of individual code blocks - some being open-source or software of unknown provenance.  The audit function must also satisfy release and edit processes supporting near-term and long-term software lifecycle management (See PATCH-Act).  Following a decade of internal development, the FDA has finally iterated toward a methodology of supporting software audits, AI inclusive. (See Software as a Medical Device.)  It&#39;s is defined extensively for the condition of potentially life-threatening applications.   As implemented in industry today it is both tedious and laborious for coders and front line managers to execute to this standard; however, it need not be given the very recent expansion of automated tools to both ensure requirements compliance and track versions, tests, certifications and approvals. (See Ketryx.)<br/><br/>In conclusion, while it&#39;s clear that the audit function is not explicitly part of the current NIST effort, it is likely short-sighted to ignore the need for any useful standard to be auditable by government employees who may not have the time/ability to read code blocks at a detailed level.<br/>To paraphase the nineteenth century riddle, &quot;What is it the less of it there is, the more it is dread?,&quot; if coders built bridges the way they write software, no one would cross them. <br/><br/>Ken Harvey<br/>Retired CEO/Entrepreneur ",[],https://api.regulations.gov/v4/comments/NIST-2023-0009-0122
comment,2024-02-03T14:24:57Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0085,,,Oliveira,Comment on FR Doc # 2023-28232,Ais should NOT train on copyrighted material that their company don&#39;t own. Stop the scrapping of Internet users data! Take out from their systems what they scrapped without compansation and permission and pay the damaged parts. The AI companies should put out a statement available in the AI interface for users explaining all these bad pratices( scrapping copyrighted material and users data without permission and compansation) they did how it was wrong and ilegal and damaged careers and lifes and how they will correct themselfs from now on. ,[],https://api.regulations.gov/v4/comments/NIST-2023-0009-0085
comment,2024-02-03T14:25:15Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0086,Anika Systems,,,Comment on FR Doc # 2023-28232,"<br/>Generative AI Risk Management<br/><br/>a. Risks and Harms of Generative AI: The potential for generative AI to cause harm is significant, especially in relation to misinformation, deepfakes, and other forms of synthetic media. The development of a companion resource to the AI RMF for generative AI should prioritize the identification of these risks, with a clear mapping of trustworthiness characteristics, to ensure robust risk mitigation strategies are in place. It is essential to consider both technical and non-technical harms, including the impacts on democracy, privacy, and human rights.<br/><br/>b. Standards and Practices: There is an apparent gap in standardized practices for managing generative AI risks. The AI RMF core functions should be expanded to include specific guidance tailored to generative AI, with a focus on governance structures that incorporate multi-stakeholder perspectives, including those from civil society and affected communities.<br/><br/>AI Red-Teaming<br/><br/>a. Guidelines for Red-Teaming: Red-teaming exercises are essential for identifying and mitigating unforeseen risks in AI systems. Guidelines for red teaming should consider the various stages of the AI lifecycle and provide a structured approach to identifying potential threat models and harmful capabilities.<br/><br/>b. Capabilities and Limitations: Understanding the capabilities and limitations of AI red-teaming is vital for its effectiveness. The guidelines should provide clarity on the scope and scale of red-teaming exercises, ensuring that they are comprehensive enough to reveal significant risks without compromising the security or intellectual property of the AI systems.<br/><br/>c. Best Practices and Information Sharing: Establishing best practices for red teaming is necessary to ensure consistency and effectiveness across different organizations and sectors. These practices should include mechanisms for information sharing that balance the need for collaboration with the protection of sensitive information.",[],https://api.regulations.gov/v4/comments/NIST-2023-0009-0086
comment,2024-02-03T14:38:43Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0142,,,Jordan,Comment on FR Doc # 2023-28232,We should not be allowing AI to be used without protections for the workers it will disrupt en masse. Right now we need much more restrictive rules about the use of generative AI/LLMs and any other models that have been trained on data that contains content both copywritten and taken from users without their consent<br/><br/>Please lead the way for sensible policy that puts humans first,[],https://api.regulations.gov/v4/comments/NIST-2023-0009-0142
comment,2024-02-03T14:41:17Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0156,,,Vyawahare,Comment on FR Doc # 2023-28232,"Fully support information related to AI red-teaming, generative AI risk management, synthetic content labeling &amp; authentication, and advancing responsible global technical standards for AI development.<br/>Name: Prafulla Vyawahare<br/>Organization: Department of Transportation, State of California<br/>Note: Please note that, if enough comments are not received, then please consider extending the date by a week or so. ",[],https://api.regulations.gov/v4/comments/NIST-2023-0009-0156
comment,2024-02-03T14:42:59Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0163,,,Anonymous,Comment on FR Doc # 2023-28232,"Ai companies took all data didn&#39;t pay for it to cretors, didn&#39;t ask pernmissions and trained their models for profit.All this training absolutely unethical violation of copyright law that didn&#39;t give any great to as . This is stilling for profit , and people from whoom it was stilled will lost their jobs. It is skerry for me to think about future, where kids should&#39;t learn how to write and draw becouse there is no meaning on it - it all doing AI. I dont whant live in that kind world, becousse creating art is meaning of my life, without it   would be just nightmare.",[],https://api.regulations.gov/v4/comments/NIST-2023-0009-0163
comment,2024-02-03T14:49:28Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0198,,,Laur,Comment on FR Doc # 2023-28232,"I&#39;ll keep it brief. Please consider regulating with the public interest in mind. This technology promises many societal improvements, but as it currently stands it seems to be doing more harm than good. It threatens many careers, spreads disinformation, plagiarizes, increases biases, and so on. It&#39;s a way for Big Tech to scrape our culture and sell it back to us as they see fit. I ask that you please allow those being scraped and used as training data to have as much (if not more) of a voice in this as AI engineers, experts, and the companies making and hosting the models. Complete transparency is a must. These companies should not receive any exemptions from current laws because their tech &quot;is just too complicated.&quot; There should be consent, compensation, and transparency on the data used to train these, and thorough explanations on their outputs to hold accountability for those releasing models. I also believe watermarking should be a top priority for generative AI. Both to combat disinformation and improve consumer protections. So a quick recap - transparency, accountability, and watermarking/identifying of all generative AI.  Thank you for allowing these comments. ",[],https://api.regulations.gov/v4/comments/NIST-2023-0009-0198
comment,2024-02-03T14:48:36Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0190,,,Meister,Comment on FR Doc # 2023-28232,"Generative AI is a predatory resource. It requires harvesting information in order to make the software work. It essentially takes an amount of work done by an artist, reads its patterns and reproduces it creating a derivative image. That is already proven even by the fact that the companies responsible for the tool are asking for an exception when it comes to using copyrighted material. That much is easy to understand and I imagine everyone is talking about this here. A lot of the workforce however is being replaced by the tool and the dark thing is that big companies are firing their workforce in exchange for the benefit of using such tool that draws information from the very people they fired.<br/><br/>It&rsquo;s also important to note that generative ai is not only an ethical problem in the artistic field. It&rsquo;s not a problem with the tool simply but an ethical issue related to how it can be used. Like guns and drones need regulation, so does generative ai. The tool can and will inevitably by logic be used for scams and political attacks using resemblance of voice and appearance of people relevant in the media, opinion formation, fake news and scams since the vast investment by large companies like google will inevitably bring an unstoppable polishing to an already powerful tool. <br/><br/>It has to be regulated because it affects jobs in a multibillion dollar industry in a large scale and it affects people in such ways that can rattle the cage of society worldwide. Many countries are already starting to take stance but it seems it is not a profound reaction. Such reaction is only expected when things go bad and irreversible. Before that happens: Regulate, make it ethical. I am a professional artist. Like me many pay their bills and feed their kids with this income. It is not a small number or a matter of adaptation. Some of us have 20, 30, 40 years in this business. <br/><br/>Regulate. Make it ethical",[],https://api.regulations.gov/v4/comments/NIST-2023-0009-0190
comment,2024-02-03T14:48:24Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0188,,,Pepin,Comment on FR Doc # 2023-28232,Ai were trained on stolen/copyrighted work without any conscent from artists across the world.<br/>The way those Ai are trained was unetical practices that should never be allowed ,[],https://api.regulations.gov/v4/comments/NIST-2023-0009-0188
comment,2024-02-03T14:45:53Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0177,,,Thresher,Comment on FR Doc # 2023-28232,"The way that generative AI is recklessly developed and deployed currently is absolutely unacceptable. Several generative AI models have been trained on material indiscriminately scraped from the internet, much of it copyrighted material without the consent of the original authors. As if that was not bad enough, this scraping has led to these AIs being trained on leaked PII, and this PII being redistributed by these generative AIs. As reported by 404 Media, these generative AIs have also been trained on CSAM (https://www.404media.co/laion-datasets-removed-stanford-csam-child-abuse/), leading to this CSAM also being redistributed. This indiscriminate scraping of data needs to stop immediately, as it greatly harms those stolen from as well as well as pretty much every citizen who uses the internet. AI models must be opt-in only, if copyrighted material is to be used for training, then explicit permission from the original author(s) must be given first, and personal data must not be used either. Government regulation should ensure the datasets used to train are completely open, and there needs to be strong oversight during the training process. The way that generative AI in its current form is used by the public is a serious problem as well. Generative AI is currently being used to annihilate jobs rather than help create any. Social media has already been flooded by synthetic images, forcing artists to compete with their own stolen labor. Because these generative AIs were designed to imitate human made work as much as possible, it is often difficult to tell apart an AI generated image from real human art, leading to fraud. Worse, generative AI is capable of mimicking a given artist&#39;s style, as it was trained on their works without permission. In this report commissioned by the CAA and others (https://animationguild.org/wp-content/uploads/2024/01/Future-Unscripted-The-Impact-of-Generative-Artificial-Intelligence-on-Entertainment-Industry-Jobs-pages-1.pdf), around 204,000 jobs are estimated to be disrupted by generative AI in the next 3 years, and that is just in the entertainment industry alone. Deepfakes are also a serious concern, just like how synthetic images can be mistaken for actual art, they can also be mistaken for real photos. Generative voice AI is a serious threat as it can be used to fool people into thinking someone actually said something they did not, it has already been used in numerous scams. Generative AI enables misinformation to spread at an incredible rate never seen before. As all of these current harms reveal, generative AIs must be developed carefully, and released carefully, if ever. Strong government regulation needs to be put in place that ensures training data is open and non-infringing. Intellectual property rights and personal data must be protected from generative AI. All current infringing generative AIs, including but not limited to Stable Diffusion, Midjourney, ChatGPT, DALL-E, Bard, CoPilot, ElevenLabs, and Llama must be purged and made illegal to host/distribute.",[],https://api.regulations.gov/v4/comments/NIST-2023-0009-0177
comment,2024-02-03T14:30:34Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0106,,,Crossan,Comment on FR Doc # 2023-28232,"Image generating technology urgently needs strong regulations on generating likeness, sexual content, and the use of copyrighted materials. There was never permission granted by the owners of this data. Web scraping to gather works for the creation of a product for commercial use without the express permission of the copyright holders is simply a way to skirt well established laws and diminish competition in every industry it is attempted.<br/><br/>Rights-holders must be able to check if their work has been trained.<br/>Copyright law must be enforced.<br/>Congress needs to pass anti-nonconsensual porn bill which would allow lawsuits against companies who create these data sets and those who created or intended to spread non consensual porn.<br/>",[],https://api.regulations.gov/v4/comments/NIST-2023-0009-0106
comment,2024-02-03T14:33:08Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0113,,,Anonymous,Comment on FR Doc # 2023-28232,"Generative AI has been threatening a lot of artists livelihoods by using their own work to create unjust competition.<br/><br/>Some parts of the market have been almost completely eliminated, such as some corporate jobs and freelancer commission categories.<br/><br/>We artists would like AI to be developed ethically, using databases that are either commissioned or from the public domain. We also want to force generative image AI to back-pedal; they have purposefully accelerated the tools development just to say it&#39;s too late&nbsp;to&nbsp;go&nbsp;back&nbsp;now.",[],https://api.regulations.gov/v4/comments/NIST-2023-0009-0113
comment,2024-02-03T14:49:35Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0199,OpenAI,,,Comment on FR Doc # 2023-28232,See attached file(s),"[('NIST AI Executive Order - OpenAI response', 'https://downloads.regulations.gov/NIST-2023-0009-0199/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0199
comment,2024-02-03T14:42:18Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0160,Access Now,,,Comment on FR Doc # 2023-28232,See attached file(s),"[('Access Now Submission to NIST RFI PDF', 'https://downloads.regulations.gov/NIST-2023-0009-0160/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0160
comment,2024-02-03T14:48:50Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0192,Center for AI Policy,,,Comment on FR Doc # 2023-28232,See attached file(s),"[('CAIP_NIST_RFI_Response', 'https://downloads.regulations.gov/NIST-2023-0009-0192/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0192
comment,2024-02-03T14:36:27Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0128,,,Gonzalez,Comment on FR Doc # 2023-28232,"Please see the attached research study from the University of British Columbia concerning the anthropocentric bias against Ai generative artworks. In my opinion, the findings of this study help to absolutely show how irrational bias and an unnecessarily fearful mindset to technology is fueling much of the negative criticism against Ai generated artwork.","[('Ai art research bias', 'https://downloads.regulations.gov/NIST-2023-0009-0128/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0128
comment,2024-02-03T14:46:05Z,NIST-2023-0009,NIST-2023-0009-0001,NIST-2023-0009-0179,,,Ortiz,Comment on FR Doc # 2023-28232,Hello. Attached to this submission is a document which could be seen as a longer form comment. Thank  you all for  your time<br/>-Karla Ortiz,"[('NIST AI EXECUTIVE ORDER_Karla Ortiz', 'https://downloads.regulations.gov/NIST-2023-0009-0179/attachment_1.pdf')]",https://api.regulations.gov/v4/comments/NIST-2023-0009-0179
